,Wikipedia movie ID,Freebase movie ID,Movie release date,Character name,Actor date of birth,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Actor age at movie release,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,e.id,Wikipedia Movie id,Movie name,charName,fullName,occurences,max,Persona
15267,2826890,/m/0856pm,2006-08-17,Neville Flynn,1948-12-21,M,1.89,/m/0x67,Samuel L. Jackson,57.0,/m/0k3g6l,/m/0gy9d3l,/m/0f5xn,/m/0k3g6l,2826890,Snakes on a Plane,Neville Flynn,Flynn,11,35,36
15268,2826890,/m/0856pm,2006-08-17,Troy,1978-05-10,M,1.73,/m/0x67,Kenan Thompson,28.0,/m/02vd2dn,/m/0gyg7sd,/m/030wkp,/m/02vd2dn,2826890,Snakes on a Plane,Troy,Troy,3,0,1
15269,2826890,/m/0856pm,2006-08-17,Eddie Kim,1976-08-26,M,1.77,/m/01mw1s,Byron Lawson,29.0,/m/03jsp8s,/m/0h5rksl,/m/0fdtpm,/m/03jsp8s,2826890,Snakes on a Plane,Eddie Kim,Kim,5,0,1
15270,54160,/m/0f4vx,1995-09-15,Ben Sanderson,1964-01-07,M,1.83,/m/01qhm_,Nicolas Cage,31.0,/m/0j_w5h,/m/02nwhf2,/m/01vvb4m,/m/0j_w5h,54160,Leaving Las Vegas,Ben Sanderson,Ben,20,16,17
15271,34025292,/m/0gwxf3x,2012-04-27,Tom Solomon,1980-01-18,M,1.93,/m/041rx,Jason Segel,32.0,/m/0h0ybjf,/m/0h0ybjj,/m/06q5t7,/m/0h0ybjf,34025292,The Five-Year Engagement,Tom Solomon,A drunken Tom,39,49,50
15272,34025292,/m/0gwxf3x,2012-04-27,Winton Childs,1967-07-22,M,1.88,/m/06gbnc,Rhys Ifans,44.0,/m/0h2cywk,/m/0hj7ywr,/m/03m6pk,/m/0h2cywk,34025292,The Five-Year Engagement,Winton Childs,Winton,8,49,50
15273,10638245,/m/02qkx3s,1972,Gopi,1963-12-21,M,1.73,/m/0dryh9k,Govinda,8.0,/m/0gh9_m2,/m/0h8mg7d,/m/05_zc7,/m/0gh9_m2,10638245,Banarasi Babu,Gopi,He,14,49,50
15274,4403025,/m/0c0cb5,1997-08-01,Nelson Hibbert,1963-01-04,M,1.72,/m/044038p,Dave Foley,34.0,/m/0k6zkd,/m/0h5mq_h,/m/0309jm,/m/0k6zkd,4403025,The Wrong Guy,Nelson Hibbert,Nelson,5,16,17
15275,34749215,/m/0j3cfkt,2012-05-22,Thaddeus,1953-10-26,M,1.82,/m/02w7gg,Roger Allam,58.0,/m/0jxdwz6,/m/0jxdwv2,/m/046xyf,/m/0jxdwz6,34749215,The Angels' Share,Thaddeus,Thaddeus,3,6,7
15276,6590245,/m/0gcwj9,1996-01-26,Rosco Bigger - Fang,1959-03-06,M,1.88,/m/041rx,Tom Arnold,36.0,/m/02vchrc,/m/0h2_psw,/m/029pnn,/m/02vchrc,6590245,Big Bully,Rosco Bigger - Fang,Ross,27,6,7
15277,31452702,/m/0gy8wvj,2011-10-28,Paul Shepherdson,1949-08-31,M,1.8,/m/033tf_,Richard Gere,62.0,/m/0gy8wvf,/m/0h3v940,/m/01438g,/m/0gy8wvf,31452702,The Double,Paul Shepherdson,Paul,12,35,36
15278,31452702,/m/0gy8wvj,2011-10-28,Tom Highland,1940-08-03,M,1.7,/m/042gtr,Martin Sheen,71.0,/m/0h3v924,/m/0h3v927,/m/0hvb2,/m/0h3v924,31452702,The Double,Tom Highland,CIA director Tom Highland,4,9,10
15279,3226774,/m/08_pq1,2006-10-12,Karen,1977-04-14,F,1.63,/m/041rx,Sarah Michelle Gellar,29.0,/m/0k5925,/m/0gxb9bz,/m/06w6_,/m/0k5925,3226774,The Grudge 2,Karen,Karen,3,21,22
15280,3226774,/m/08_pq1,2006-10-12,Eason,1980-10-07,M,1.78,/m/01mw1s,Edison Chen,26.0,/m/0k593f,/m/0h2874d,/m/0261mm1,/m/0k593f,3226774,The Grudge 2,Eason,Eason,5,21,22
15281,16408176,/m/03y0drm,2010,Reacher Gilt,1946-05-02,M,1.7,/m/02w7gg,David Suchet,63.0,/m/0h4ymcx,/m/02tbq_2,/m/013bd1,/m/0h4ymcx,16408176,Going Postal,Reacher Gilt,Gilt,5,5,6
15282,946164,/m/03s9kp,1999-12-06,John Coffey,1957-12-10,M,1.96,/m/0x67,Michael Clarke Duncan,41.0,/m/0k58qj,/m/02k6vhm,/m/02lkcc,/m/0k58qj,946164,The Green Mile,John Coffey,John,27,18,19
15283,29689391,/m/0fq1tx3,2011-06-10,Ritu,1991-08-09,F,1.65,/m/0dryh9k,Hansika Motwani,19.0,/m/0gw068p,/m/0j2d7wv,/m/0glr73,/m/0gw068p,29689391,Oh My Friend,Ritu,Ritu,4,3,4
15284,5208755,/m/0d7y53,1998-10-30,Murali,1960-12-13,M,1.85928,/m/09m6hr,Daggubati Venkatesh,37.0,/m/0k223p,/m/0h7wrdz,/m/05yhh7,/m/0k223p,5208755,Premante Idera,Murali,Murali,5,49,50
15285,5501736,/m/0dpq1q,1970-06-24,Lili Smith (Schmidt),1935-10-01,F,1.73,/m/02w7gg,Julie Andrews,34.0,/m/0jw_28,/m/0h07tw5,/m/0kftt,/m/0jw_28,5501736,Darling Lili,Lili Smith (Schmidt),Lili 's,5,27,28
15286,17060199,/m/04j0lkh,2007,Jay Caswell,1966-06-17,M,1.78,/m/033tf_,Jason Patric,40.0,/m/04j0lkk,/m/0h2hb17,/m/02vy3c,/m/04j0lkk,17060199,Expired,Jay Caswell,Jay and Claire,27,46,47
15287,1164579,/m/04cpvs,1997-09-10,Det. Nick Ruskin,1962-10-26,M,1.83,/m/0152s7,Cary Elwes,34.0,/m/0j_jw0,/m/0cj0qms,/m/0219q,/m/0j_jw0,1164579,Kiss the Girls,Det. Nick Ruskin,Ruskin,6,35,36
15288,3550033,/m/09kysc,2001-05-24,Gene,1934-03-26,M,1.75,/m/041rx,Alan Arkin,67.0,/m/02tb5gm,/m/0h3c3gn,/m/015grj,/m/02tb5gm,3550033,Thirteen Conversations About One Thing,Gene,his,4,2,3
15289,14733483,/m/03gvywx,2008-12-10,Klaatu,1964-09-02,M,1.86,/m/03bkbh,Keanu Reeves,44.0,/m/040mnvz,/m/053nl3,/m/0479b,/m/040mnvz,14733483,The Day the Earth Stood Still,Klaatu,he,26,35,36
15290,14733483,/m/03gvywx,2008-12-10,Helen Benson,1970-12-12,F,1.69,/m/041rx,Jennifer Connelly,37.0,/m/040mnw3,/m/0gxqt_9,/m/0fgg4,/m/040mnw3,14733483,The Day the Earth Stood Still,Helen Benson,Helen,4,10,11
15291,706861,/m/034fg8,1995-01-13,The Collector,1966-02-24,M,1.83,/m/038723,Billy Zane,28.0,/m/0jx534,/m/0h1ph9l,/m/01vxxb,/m/0jx534,706861,Tales from the Crypt presents: Demon Knight,The Collector,the Collector,16,33,34
15292,706861,/m/034fg8,1995-01-13,Jeryline,1971-09-18,F,1.52,/m/0x67,Jada Pinkett Smith,23.0,/m/0jx539,/m/0gxq_sj,/m/01j7z7,/m/0jx539,706861,Tales from the Crypt presents: Demon Knight,Jeryline,Jeryline,4,25,26
15293,1252685,/m/04mc6w,1994-03-30,Jimmy Alto,1943-02-09,M,1.6256,/m/0xnvg,Joe Pesci,51.0,/m/02vc0_5,/m/0g_7vcw,/m/01pj5q,/m/02vc0_5,1252685,Jimmy Hollywood,Jimmy Alto,Jimmy,9,43,44
15294,1510273,/m/056xkh,2005-03-04,Sin LaSalle,1964-04-24,M,1.68,/m/0x67,Cedric the Entertainer,40.0,/m/0jv3j_,/m/0bnr_3m,/m/02lhm2,/m/0jv3j_,1510273,Be Cool,Sin LaSalle,LaSalle,8,41,42
15295,1510273,/m/056xkh,2005-03-04,Chili Palmer,1954-02-18,M,1.83,/m/0xnvg,John Travolta,51.0,/m/0jv3jj,/m/02wzjd3,/m/0f502,/m/0jv3jj,1510273,Be Cool,Chili Palmer,Chili,22,41,42
15296,1510273,/m/056xkh,2005-03-04,Nick Carr,1939-05-13,M,1.71,/m/022dp5,Harvey Keitel,65.0,/m/0jv3k4,/m/0bnr_2w,/m/0klh7,/m/0jv3k4,1510273,Be Cool,Nick Carr,"Nick Carr and Raji , who has a gay Samoan bodyguard named Elliott , an aspiring actor and the butt of Carr and Raji 's homophobic jokes",10,6,7
15297,1510273,/m/056xkh,2005-03-04,Elliot Wilhelm,1972-05-02,M,1.96,/m/07j80c,The Rock,32.0,/m/0jv3kg,/m/0b0nbx,/m/014g_s,/m/0jv3kg,1510273,Be Cool,Elliot Wilhelm,Elliot,8,36,37
15298,9540203,/m/02pjb0h,2003-01-03,Anju,1987-08-05,F,1.69,/m/0520604,Genelia D'Souza,15.0,/m/04mgjlf,/m/0gy27bv,/m/0czmj0,/m/04mgjlf,9540203,Tujhe Meri Kasam,Anju,distress Anju and she,41,49,50
15299,15059457,/m/03hg2x7,1986,Nagesh,1958-09-03,M,1.83,/m/0dryh9k,Shakti Kapoor,27.0,/m/040n4v4,/m/0h5dq88,/m/05yvfd,/m/040n4v4,15059457,Aag Aur Shola,Nagesh,Nagesh,4,3,4
15300,12813383,/m/02x5zwm,1946-06-04,Ricki Woodner,1911-08-06,F,1.689,/m/07bch9,Lucille Ball,34.0,/m/03l21c6,/m/0gz6vys,/m/04nw9,/m/03l21c6,12813383,Two Smart People,Ricki Woodner,his,9,6,7
15301,690918,/m/0333gq,1982-09-30,Carla Moran,1948-02-05,F,1.65,/m/041rx,Barbara Hershey,34.0,/m/0k4_yn,/m/04l_rz,/m/03lvyj,/m/0k4_yn,690918,The Entity,Carla Moran,Carla,23,21,22
15302,690918,/m/0333gq,1982-09-30,Phil Sneiderman,1946-07-02,M,1.74,/m/041rx,Ron Silver,36.0,/m/0k4_yt,/m/0h6jg57,/m/03swmf,/m/0k4_yt,690918,The Entity,Phil Sneiderman,her,14,9,10
15303,215873,/m/01flv_,2002-12-16,Frank Abagnale Jr.,1974-11-11,M,1.83,/m/09kr66,Leonardo DiCaprio,28.0,/m/0jw5pq,/m/02nw85f,/m/0dvmd,/m/0jw5pq,215873,Catch Me If You Can,Frank Abagnale Jr.,Frank,53,26,27
15304,215873,/m/01flv_,2002-12-16,Carl Hanratty,1956-07-09,M,1.83,/m/02p4q5p,Tom Hanks,46.0,/m/0jw5pw,/m/02nwccr,/m/0bxtg,/m/0jw5pw,215873,Catch Me If You Can,Carl Hanratty,Carl,29,18,19
15305,215873,/m/01flv_,2002-12-16,Brenda Strong,1974-08-20,F,1.63,/m/07hwkr,Amy Adams,28.0,/m/02vbvby,/m/0btydck,/m/0b25vg,/m/02vbvby,215873,Catch Me If You Can,Brenda Strong,her,3,2,3
15306,9523212,/m/02phrfc,2004-04-09,Rani,1982-09-11,F,1.68,/m/0dryh9k,Shriya Saran,21.0,/m/0c5mkk0,/m/0gyf0tz,/m/09r_wb,/m/0c5mkk0,9523212,Thoda Tum Badlo Thoda Hum,Rani,Rani,4,49,50
15307,1389099,/m/04ynjx,2003-09-26,Patti,1971-07-20,F,1.68,/m/01xhh5,Sandra Oh,32.0,/m/0k7kdm,/m/0cck2_q,/m/01_njt,/m/0k7kdm,1389099,Under the Tuscan Sun,Patti,Patti,3,2,3
15308,4867172,/m/0crqcq,2006-01-13,Ron Clark,1969-08-19,M,1.83,/m/0g8_vp,Matthew Perry,36.0,/m/02kkd0j,/m/02nw8yy,/m/01hxs4,/m/02kkd0j,4867172,The Ron Clark Story,Ron Clark,Clark,4,16,17
15309,3615041,/m/09q23x,2007-12-10,Charles Wilson,1956-07-09,M,1.83,/m/02p4q5p,Tom Hanks,51.0,/m/02vbmr_,/m/0gm07m3,/m/0bxtg,/m/02vbmr_,3615041,Charlie Wilson's War,Charles Wilson,Charlie,12,40,41
15310,3615041,/m/09q23x,2007-12-10,Gust Avrakotos,1967-07-23,M,1.77,/m/033tf_,Philip Seymour Hoffman,40.0,/m/02vcpdl,/m/0gm07x7,/m/02qgqt,/m/02vcpdl,3615041,Charlie Wilson's War,Gust Avrakotos,Gust,3,40,41
15311,32483767,/m/0cmskmm,2010-09-02,James,1976-07-19,M,1.84,/m/02w7gg,Benedict Cumberbatch,34.0,/m/0cmsz9l,/m/0gxqtcj,/m/070507,/m/0cmsz9l,32483767,Third Star,James,James and Miles,27,2,3
15312,14536033,/m/02pjkz7,2009-09-03,Simon Silverton,1992-01-19,M,1.74,/m/041rx,Logan Lerman,17.0,/m/07lhlx2,/m/0gy2042,/m/04f1s6,/m/07lhlx2,14536033,Gamer,Simon Silverton,Simon,4,34,35
15313,14536033,/m/02pjkz7,2009-09-03,John Tillman,1969-11-13,M,1.88,/m/02g7sp,Gerard Butler,39.0,/m/0hh8s1_,/m/0hh8s22,/m/038rzr,/m/0hh8s1_,14536033,Gamer,John Tillman,Tillman,21,10,11
15314,26758096,/m/0bmfw2f,1990,Soorya Narayana Iyer,1951-09-07,M,1.78,/m/04mvp8,Mammootty,38.0,/m/0bmzb5q,/m/0h27w_v,/m/02hkv5,/m/0bmzb5q,26758096,Iyer the Great,Soorya Narayana Iyer,Iyer,12,41,42
15315,3182015,/m/08xlxr,1999-11-26,Walt Koontz,1943-08-17,M,1.77,/m/0xnvg,Robert De Niro,56.0,/m/0jy8wl,/m/0gxsc_5,/m/06cgy,/m/0jy8wl,3182015,Flawless,Walt Koontz,Walter,21,21,22
15316,31205051,/m/0gj8r7p,1982-10-03,Rebecca,1951-10-05,F,1.7,/m/07bch9,Karen Allen,30.0,/m/0gvx6cr,/m/0h5hrf0,/m/02jq_k,/m/0gvx6cr,31205051,Split Image,Rebecca,a compellingly beautiful girl,4,3,4
15317,3151934,/m/08vsvw,1956-10-26,Steve Hilliard,1926-02-11,M,1.854,/m/0cnvdq1,Leslie Nielsen,30.0,/m/03jtdn9,/m/0h1rzlt,/m/0fb7c,/m/03jtdn9,3151934,The Opposite Sex,Steve Hilliard,Steve,4,2,3
15318,5278636,/m/0dc7hc,2009-02-05,Dreyfus,1939-10-27,M,1.96,/m/02w7gg,John Cleese,69.0,/m/03lm0tm,/m/0gghw3y,/m/041c4,/m/03lm0tm,5278636,The Pink Panther 2,Dreyfus,Dreyfus,6,6,7
15319,5278636,/m/0dc7hc,2009-02-05,Sonia,1973-11-01,F,1.7,/m/0dryh9k,Aishwarya Rai,35.0,/m/03jrt8s,/m/0gghw3p,/m/050llt,/m/03jrt8s,5278636,The Pink Panther 2,Sonia,Sonia,17,35,36
15320,5278636,/m/0dc7hc,2009-02-05,Avellaneda,1948-09-19,M,1.85,/m/02w7gg,Jeremy Irons,60.0,/m/03lm0ts,/m/0gghw3g,/m/016ywr,/m/03lm0ts,5278636,The Pink Panther 2,Avellaneda,Avellaneda,3,18,19
15321,5159732,/m/0d5kqt,2001-07-06,Naved Ali,1957-02-01,M,1.83,/m/0dryh9k,Jackie Shroff,44.0,/m/0jv1jz,/m/0h82lt0,/m/05wdgq,/m/0jv1jz,5159732,Bas Itna Sa Khwaab Hai,Naved Ali,his,3,3,4
15322,9261448,/m/02821gp,1967,Ben Harris,1915-12-07,M,1.78,/m/041rx,Eli Wallach,51.0,/m/02vdc51,/m/0h36zdy,/m/02vg0,/m/02vdc51,9261448,The Tiger Makes Out,Ben Harris,he,10,39,40
15323,1189552,/m/04fv5b,2000-10-27,Kim Diamond,1977-11-13,F,1.689,/m/07hwkr,Kim Director,22.0,/m/0jvnv2,/m/0c09cvv,/m/0fc4dq,/m/0jvnv2,1189552,Book of Shadows: Blair Witch 2,Kim Diamond,Kim,5,21,22
15324,3497365,/m/09gqrp,1976-04-23,Joe Santo,1947-07-30,M,1.88,/m/019lrz,Arnold Schwarzenegger,28.0,/m/0k3s69,/m/0ch7s0h,/m/0tc7,/m/0k3s69,3497365,Stay Hungry,Joe Santo,Santo,15,17,18
15325,3497365,/m/09gqrp,1976-04-23,Newton,1938-12-18,M,1.88,/m/0x67,Roger E. Mosley,37.0,/m/0cg088c,/m/0ch7s14,/m/08p_br,/m/0cg088c,3497365,Stay Hungry,Newton,his assistant Newton,3,2,3
15326,7761830,/m/0kvgqb,1990,Kathy,1979-09-11,F,1.67,/m/0222qb,Ariana Richards,10.0,/m/02tbfph,/m/0h4zl3h,/m/06j221,/m/02tbfph,7761830,Spaced Invaders,Kathy,Kathy,3,34,35
15327,6304083,/m/0g0602,1993-04-03,Gourmet Detective,1953-06-02,M,1.67,/m/06gbnc,Keith Allen,39.0,/m/0n2jxc7,/m/0n2jxcb,/m/01bbwp,/m/0n2jxc7,6304083,Detectives on the Edge of a Nervous Breakdown,Gourmet Detective,The Dull as Dishwater Detective,17,35,36
15328,6304083,/m/0g0602,1993-04-03,George,1949-05-24,M,1.87,/m/02w7gg,Jim Broadbent,43.0,/m/0jx6k5,/m/0n2lq3s,/m/01nwwl,/m/0jx6k5,6304083,Detectives on the Edge of a Nervous Breakdown,George,George,8,18,19
15329,6838424,/m/0grx0b,1984-11-19,Clovis Blaireau,1926-03-16,M,1.83,/m/09kr66,Jerry Lewis,58.0,/m/02vb8d7,/m/0kqk4k5,/m/0427y,/m/02vb8d7,6838424,Par Où T'es Rentré? On T'a Pas Vu Sortir,Clovis Blaireau,he,3,18,19
15330,2144775,/m/06q1s8,1955,Will Lockhart,1908-05-20,M,1.91,/m/07bch9,James Stewart,46.0,/m/0k5v4x,/m/0gz5m7h,/m/044qx,/m/0k5v4x,2144775,The Man from Laramie,Will Lockhart,Lockhart,17,41,42
15331,422428,/m/026m09,2004-03-31,Nate Johnson,1964-04-24,M,1.68,/m/0x67,Cedric the Entertainer,39.0,/m/040rv3_,/m/0h2h_5q,/m/02lhm2,/m/040rv3_,422428,Johnson Family Vacation,Nate Johnson,his,6,2,3
15332,1623960,/m/05hjnw,2005-12-09,Ennis Del Mar,1979-04-04,M,1.85,/m/07hyjp,Heath Ledger,26.0,/m/0jvvhy,/m/025t5_v,/m/0237fw,/m/0jvvhy,1623960,Brokeback Mountain,Ennis Del Mar,Ennis for his blessing,25,2,3
15333,1623960,/m/05hjnw,2005-12-09,Jack Twist,1980-12-19,M,1.83,/m/065b6q,Jake Gyllenhaal,24.0,/m/0jvvj2,/m/025t606,/m/02js6_,/m/0jvvj2,1623960,Brokeback Mountain,Jack Twist,Jack and Ennis,30,2,3
15334,1623960,/m/05hjnw,2005-12-09,Lureen Newsome,1982-11-12,F,1.73,/m/02ctzb,Anne Hathaway,23.0,/m/0jvvj7,/m/0bbf5z4,/m/02vntj,/m/0jvvj7,1623960,Brokeback Mountain,Lureen Newsome,Lureen,5,49,50
15335,2100486,/m/06m4nk,1999-07-29,Jimmy,1979-04-04,M,1.85,/m/07hyjp,Heath Ledger,20.0,/m/0k7g2k,/m/0gxm_bv,/m/0237fw,/m/0k7g2k,2100486,Two Hands,Jimmy,Jimmy and Alex,26,41,42
15336,14237319,/m/0410_99,1982-02-19,George Dunlap,1936-05-09,M,1.75,/m/02w7gg,Albert Finney,45.0,/m/04dgxnl,/m/0h4_mzm,/m/0b_dy,/m/04dgxnl,14237319,Shoot the Moon,George Dunlap,George,7,28,29
15337,27556523,/m/0b__4m2,1959,Elena de la Madrid,1937-05-16,F,1.6,/m/07hwkr,Yvonne Craig,21.0,/m/0dlrs4r,/m/0h2nm8z,/m/03810h,/m/0dlrs4r,27556523,The Young Land,Elena de la Madrid,"Madrid 's spoiled daughter , Elena",3,13,14
15338,17607081,/m/0465gbw,1994,Marie-Thérèse Von Debretsy,1960-05-24,F,1.676,/m/02w7gg,Kristin Scott Thomas,33.0,/m/04m570b,/m/0h26npg,/m/02l4rh,/m/04m570b,17607081,An Unforgettable Summer,Marie-Thérèse Von Debretsy,Von Debretsy,3,14,15
15339,22050847,/m/05n_k36,2008-03-19,Muyong Xuehu,1963-07-27,M,1.75,/m/03bx0k4,Donnie Yen,44.0,/m/05tbc05,/m/0gz9xzm,/m/054k_8,/m/05tbc05,22050847,An Empress and the Warriors,Muyong Xuehu,general Murong Xuehu assisting her in defending their kingdom from invasion,3,35,36
15340,693163,/m/0339dm,1968-11-06,Movie director at filmshoot in restaurant,1937-04-22,M,1.77,/m/0xnvg,Jack Nicholson,31.0,/m/04q60wp,/m/0gy2vct,/m/09fb5,/m/04q60wp,693163,Head,Movie director at filmshoot in restaurant,he,6,17,18
15341,5501911,/m/0dpq8z,1986-08-08,Dennis Powell,1955-11-29,M,1.78,/m/041rx,Howie Mandel,30.0,/m/0jsqwj,/m/0h0y7fl,/m/02_wxh,/m/0jsqwj,5501911,A Fine Mess,Dennis Powell,Dennis,4,3,4
15342,5501911,/m/0dpq8z,1986-08-08,Claudia Pazzo,1957-06-29,F,1.69,/m/025rpb0,Maria Conchita Alonso,29.0,/m/0cg483q,/m/0h5k9pq,/m/01r1dcn,/m/0cg483q,5501911,A Fine Mess,Claudia Pazzo,"house employee Ellen Frankenthaler who is attracted to Dennis , and exotically beautiful Claudia Pazzo who is interested in buying the piano",4,3,4
15343,226515,/m/01h0t5,1963-06-19,Acastus,1935-04-20,M,1.88,/m/02w7gg,Gary Raymond,28.0,/m/03js6r6,/m/0ch97_k,/m/0h7f2f,/m/03js6r6,226515,Jason and the Argonauts,Acastus,"Disarmed , Acastus",5,30,31
15344,226515,/m/01h0t5,1963-06-19,Hera,1925-08-22,F,1.68,/m/02w7gg,Honor Blackman,37.0,/m/03jpjd_,/m/0ch97zh,/m/02htfz,/m/03jpjd_,226515,Jason and the Argonauts,Hera,Hera,4,14,15
15345,871056,/m/03k9bl,2004-06-23,Tiffany Wilson,1975-03-22,F,1.77,/m/022dp5,Anne Dudek,29.0,/m/03jtc3k,/m/0h38d7d,/m/0chg3y,/m/03jtc3k,871056,White Chicks,Tiffany Wilson,the real Tiffany and Brittany,8,46,47
15346,871056,/m/03k9bl,2004-06-23,Latrell Spencer,1968-07-30,M,1.89,/m/0x67,Terry Crews,35.0,/m/03hbtl6,/m/0gykrtd,/m/063g7l,/m/03hbtl6,871056,White Chicks,Latrell Spencer,Latrell,10,6,7
15347,871056,/m/03k9bl,2004-06-23,Kevin Copeland,1971-01-19,M,1.854,/m/0x67,Shawn Wayans,33.0,/m/0k815d,/m/0h31z9k,/m/030g9z,/m/0k815d,871056,White Chicks,Kevin Copeland,Kevin and Marcus,14,16,17
15348,871056,/m/03k9bl,2004-06-23,Marcus Copeland,1972-07-23,M,1.842,/m/0x67,Marlon Wayans,31.0,/m/0k815k,/m/0h2b4q0,/m/02_l96,/m/0k815k,871056,White Chicks,Marcus Copeland,Marcus,12,16,17
15349,871056,/m/03k9bl,2004-06-23,Agent Jake Harper,1966-02-12,M,1.8,/m/044038p,Lochlyn Munro,38.0,/m/03js23w,/m/0h5nx9h,/m/03hv_6,/m/03js23w,871056,White Chicks,Agent Jake Harper,Harper,9,18,19
15350,871056,/m/03k9bl,2004-06-23,Denise Porter,1976-05-17,F,1.67,/m/0x67,Rochelle Aytes,28.0,/m/03jsbz5,/m/0h5nx8v,/m/0f27lm,/m/03jsbz5,871056,White Chicks,Denise Porter,Denise,7,46,47
15351,871056,/m/03k9bl,2004-06-23,Chief Elliott Gordon,1949-06-10,M,1.88,/m/0x67,Frankie Faison,55.0,/m/04m1y3h,/m/0h5nx8m,/m/09nz_c,/m/04m1y3h,871056,White Chicks,Chief Elliott Gordon,the chief,7,18,19
15352,6843857,/m/0gs64y,1978-01-27,Eric,1948-01-14,M,1.88,/m/0x67,Carl Weathers,30.0,/m/02vbd1x,/m/0h35k1q,/m/0234pg,/m/02vbd1x,6843857,The Bermuda Depths,Eric,Eric,26,16,17
15353,6843857,/m/0gs64y,1978-01-27,Jennie Haniver,1955-05-25,F,1.74,/m/0xnvg,Connie Sellecca,22.0,/m/02vbfxh,/m/0j96w75,/m/03rs5f,/m/02vbfxh,6843857,The Bermuda Depths,Jennie Haniver,Jennie Haniver,24,46,47
15354,6843857,/m/0gs64y,1978-01-27,Doshan,1950-07-11,F,1.73,/m/0x67,Julie Woodson,27.0,/m/02vbqf3,/m/0j96w8l,/m/0d0s4l,/m/02vbqf3,6843857,The Bermuda Depths,Doshan,he,4,25,26
15355,9114950,/m/027y5ys,2006-02-17,Vicky Khanna,1980-07-05,M,1.8,/m/0dryh9k,Zayed Khan,25.0,/m/02vcs3w,/m/0h5hg2_,/m/06dzgl,/m/02vcs3w,9114950,Fight Club - Members Only,Vicky Khanna,Vicky,6,17,18
15356,8386833,/m/0271pgn,1961-10-18,Father Matthew Doonan,1900-04-05,M,1.78,/m/033tf_,Spencer Tracy,61.0,/m/02vc752,/m/0h2_7qs,/m/0cf2h,/m/02vc752,8386833,The Devil at 4 O'Clock,Father Matthew Doonan,Father Doonan,13,34,35
15357,226682,/m/01h1cp,1989-08-18,PFC Antonio Diaz,1964-07-22,M,1.73,/m/025rpb0,John Leguizamo,25.0,/m/09vkk90,/m/0h1np4c,/m/04yj5z,/m/09vkk90,226682,Casualties of War,PFC Antonio Diaz,Diaz,4,35,36
15358,226682,/m/01h1cp,1989-08-18,Sgt. Tony Meserve,1960-08-17,M,1.77,/m/041rx,Sean Penn,29.0,/m/0jw5d5,/m/0gxs6q1,/m/0sz28,/m/0jw5d5,226682,Casualties of War,Sgt. Tony Meserve,Meserve,21,41,42
15359,226682,/m/01h1cp,1989-08-18,PFC Herbert Hatcher,1965-05-24,M,1.87,/m/0ffkb4,John C. Reilly,24.0,/m/09vkk8q,/m/0h1ny_b,/m/02qgyv,/m/09vkk8q,226682,Casualties of War,PFC Herbert Hatcher,Private Herbert Hatcher,3,18,19
15360,3016738,/m/08ks9n,2001-10-12,Randall - 'R',1947-07-22,M,1.78,/m/041rx,Albert Brooks,54.0,/m/0k0__d,/m/0gd104r,/m/013cr,/m/0k0__d,3016738,My First Mister,Randall - 'R',his,9,2,3
15361,3016738,/m/08ks9n,2001-10-12,Jennifer - 'J',1983-06-10,F,1.78,/m/041rx,Leelee Sobieski,18.0,/m/0k0__k,/m/0gd1047,/m/016zdd,/m/0k0__k,3016738,My First Mister,Jennifer - 'J',her,16,2,3
15362,4118248,/m/0bk2k2,2006-08-29,Nita,1984-04-10,F,1.765,/m/0dbxy,Mandy Moore,22.0,/m/0jvwmg,/m/026xbz4,/m/01_ztw,/m/0jvwmg,4118248,Brother Bear 2,Nita,Nita,21,46,47
15363,7558804,/m/0kvbc8,2001-01-19,Sweety Khanna,1974-08-05,F,1.57,/m/0bpjh3,Kajol,26.0,/m/0h6y_x0,/m/0h6y_x3,/m/0241wg,/m/0h6y_x0,7558804,Kuch Khatti Kuch Meethi,Sweety Khanna,her,10,3,4
15364,7558804,/m/0kvbc8,2001-01-19,Tina,1974-08-05,F,1.57,/m/0bpjh3,Kajol,26.0,/m/03jqxn6,/m/0gy8qqg,/m/0241wg,/m/03jqxn6,7558804,Kuch Khatti Kuch Meethi,Tina,Tina,10,3,4
15365,7558804,/m/0kvbc8,2001-01-19,Archana Khanna,1960-12-10,F,1.64,/m/02sch9,Rati Agnihotri,40.0,/m/02vc0xn,/m/0hcfwv2,/m/06btk1,/m/02vc0xn,7558804,Kuch Khatti Kuch Meethi,Archana Khanna,Archana,12,13,14
15366,4405649,/m/0c0jgy,2000,Tony Thompson,1990-10-22,M,1.6,/m/041rx,Jonathan Lipnicki,9.0,/m/03jsj5z,/m/0h2bl21,/m/0379n8,/m/03jsj5z,4405649,The Little Vampire,Tony Thompson,Tony,14,23,24
15367,24319139,/m/07s846j,2010-09-24,Sean Parker,1981-01-31,M,1.85,/m/09vc4s,Justin Timberlake,29.0,/m/09r8m1l,/m/09r8l_r,/m/0j1yf,/m/09r8m1l,24319139,The Social Network,Sean Parker,Sean,8,40,41
